User ID,Age,Gender,Height (cm),Weight (kg),Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),Mood After Workout,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga
7012,22,2,188,95,87,336,99,13186,7.28,1,8.2,1.9,2005,56,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7013,35,2,150,67,39,191,166,14709,14.1,1,8.2,1.9,2628,52,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7014,34,2,161,98,78,273,99,8568,14.29,1,7.0,1.9,1543,66,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7015,21,0,166,74,99,160,171,17811,11.94,0,4.1,1.9,2710,78,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7016,22,1,191,59,56,393,171,2907,9.97,2,8.4,1.9,3221,51,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7017,50,2,178,93,46,296,160,15215,4.41,0,7.1,1.9,2000,59,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7018,56,0,160,72,56,703,119,5261,4.59,1,7.6,1.9,2801,60,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7019,19,2,164,54,86,573,98,5584,13.41,2,6.1,1.9,2375,57,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7020,22,1,186,58,72,956,80,10176,0.86,2,9.3,1.9,3854,70,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7021,32,0,187,98,96,316,91,2875,12.66,1,5.7,1.9,3925,75,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7022,41,1,188,94,18,194,132,5333,13.18,1,9.4,1.9,1999,51,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7023,55,1,183,53,63,535,143,4655,7.99,1,9.5,1.9,2484,80,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7024,34,2,194,97,51,721,125,9349,14.2,2,4.7,1.9,1972,86,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7025,41,1,191,116,30,484,121,19463,4.83,2,7.4,1.9,1783,80,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7026,39,1,182,99,17,372,161,11970,11.81,2,7.7,1.9,3882,89,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7027,54,1,190,114,14,784,179,17046,10.33,1,7.4,1.9,1542,66,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7028,55,0,151,73,67,748,120,15051,0.65,1,9.9,1.9,3089,84,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7029,41,0,152,109,66,452,112,4393,4.97,2,4.2,1.9,3297,83,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7030,49,2,153,85,50,470,147,14800,7.14,1,4.8,1.9,2410,67,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7031,35,1,187,101,85,133,145,5481,1.02,2,6.5,1.9,1936,53,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7032,27,2,189,79,101,781,175,19908,9.11,0,4.8,1.9,2762,69,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7033,44,0,165,92,95,480,142,9774,6.57,1,7.4,1.9,2448,63,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7034,39,0,159,52,31,770,170,18493,6.29,1,6.5,1.9,3862,62,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7035,49,1,169,82,111,161,84,9821,6.62,1,7.6,1.9,1932,81,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7036,22,1,165,59,37,382,83,10650,12.4,0,7.2,1.9,3352,51,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7037,25,1,188,82,40,594,155,16941,6.05,2,5.4,1.9,3098,88,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7038,31,1,167,86,73,299,143,13625,1.2,2,5.2,1.9,2598,79,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7039,31,1,172,113,85,674,115,13910,2.63,1,4.4,1.9,1926,68,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7040,29,2,169,118,86,259,153,10856,4.06,0,6.5,1.9,3718,71,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7041,41,2,183,95,47,672,124,19120,14.32,2,6.9,1.9,3245,58,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7042,24,1,166,83,84,419,124,15754,11.11,2,5.2,1.9,3724,51,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7043,35,0,194,88,23,530,139,19876,2.16,0,7.6,1.9,1531,79,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7044,37,1,154,96,48,377,123,4200,7.55,2,8.0,1.9,3889,63,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7045,52,0,159,115,15,624,154,9207,7.52,2,7.6,1.9,3245,65,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7046,47,0,169,94,93,882,148,1169,5.44,2,8.5,1.9,1698,73,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7047,40,2,152,86,110,823,166,5050,5.68,0,9.1,1.9,2754,68,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7048,34,1,189,88,47,521,134,8903,3.32,1,4.9,1.9,3269,85,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7049,25,1,188,104,20,772,91,12512,2.81,0,6.2,1.9,2915,66,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7050,39,1,169,53,21,115,145,10373,12.54,2,8.4,1.9,3669,52,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7051,33,0,152,92,14,295,91,18305,6.57,1,7.2,1.9,2099,64,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7052,38,0,161,93,57,430,172,5109,2.13,1,9.6,1.9,2332,55,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7053,57,2,184,62,24,817,157,14605,10.76,0,4.2,1.9,2224,66,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7054,29,2,179,66,66,747,96,12253,13.6,1,6.8,1.9,2071,53,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7055,48,2,156,69,34,573,129,6113,2.48,0,4.1,1.9,2062,62,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7056,43,0,157,102,58,777,102,13678,7.69,1,7.5,1.9,3306,69,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7057,18,1,166,94,49,392,90,4582,8.43,1,4.6,1.9,2751,60,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7058,49,2,174,86,19,222,124,13347,8.33,0,4.9,1.9,2344,50,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7059,56,2,191,63,52,326,129,1853,11.53,2,7.2,1.9,3126,73,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7060,52,0,182,99,35,725,119,9713,11.95,2,10.0,1.9,3064,72,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7061,44,1,171,102,78,439,161,5172,6.62,0,7.1,1.9,2648,87,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7062,53,0,169,86,84,499,88,2493,5.78,0,7.2,1.9,3239,87,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7063,23,0,187,107,51,916,160,12029,1.57,0,6.8,1.9,1723,53,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7064,49,1,169,100,111,795,112,4122,14.92,1,8.8,1.9,2463,78,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7065,51,0,189,110,64,232,120,9543,10.57,1,5.0,1.9,3690,71,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7066,18,0,191,115,28,623,143,16960,1.6,0,8.7,1.9,1757,50,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7067,19,0,195,70,20,631,169,16016,11.52,2,8.0,1.9,2273,52,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7068,36,1,155,92,24,432,131,18064,9.91,0,6.3,1.9,2007,64,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7069,55,0,195,97,48,786,119,6167,10.04,0,7.6,1.9,3927,69,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7070,35,2,187,82,119,834,118,7566,4.24,0,4.5,1.9,3372,82,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7071,25,2,175,83,118,792,161,2983,6.24,1,5.8,1.9,2045,66,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7072,44,1,195,99,44,598,173,10271,11.41,0,8.1,1.9,2048,66,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7073,24,0,165,58,39,572,119,9661,7.83,1,4.2,1.9,3194,77,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7074,33,0,189,67,60,599,127,18832,4.68,0,5.2,1.9,2474,87,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7075,35,2,176,71,110,139,161,9492,4.33,0,8.8,1.9,2122,64,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7076,46,1,167,53,74,996,162,10547,9.68,0,6.1,1.9,2049,82,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7077,43,0,177,104,66,761,146,3114,6.0,2,6.7,1.9,2973,55,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7078,25,2,151,108,115,302,132,13736,10.31,1,8.9,1.9,2341,63,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7079,51,2,176,82,39,749,166,2884,14.17,1,7.4,1.9,1639,82,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7080,30,1,188,102,39,280,80,1256,14.66,1,6.8,1.9,1835,67,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7081,37,1,165,117,90,603,133,12012,1.48,0,6.3,1.9,3403,64,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7082,48,0,180,102,87,571,110,9240,11.93,2,5.5,1.9,1580,78,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7083,30,1,162,103,55,229,160,13554,12.12,2,8.3,1.9,3917,69,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7084,19,2,198,108,42,526,90,7618,8.22,1,9.0,1.9,2794,58,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7085,39,1,189,63,19,971,145,9061,3.56,1,4.2,1.9,2078,53,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7086,37,1,154,107,52,524,89,11499,2.47,1,5.7,1.9,1767,78,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7087,44,0,180,69,70,199,114,19546,12.35,2,5.5,1.9,3940,78,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7088,57,2,159,65,96,573,151,9487,14.21,1,5.7,1.9,3352,73,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7089,57,0,183,56,64,870,154,19406,3.23,1,4.1,1.9,2937,53,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7090,18,2,166,86,37,209,151,18760,9.17,0,5.5,1.9,1671,71,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7091,36,1,170,88,86,554,106,6227,2.71,0,5.1,1.9,2647,51,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7092,52,1,159,88,63,615,141,11217,4.51,0,7.7,1.9,1740,61,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7093,20,1,162,109,88,672,108,15858,11.68,2,4.8,1.9,3569,69,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7094,34,2,162,105,56,148,160,12623,7.93,2,8.6,1.9,1535,78,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7095,54,2,187,102,80,938,86,8223,9.26,1,4.0,1.9,3439,68,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7096,47,1,177,86,43,714,170,8828,3.12,1,8.2,1.9,3416,70,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7097,46,2,161,72,116,138,86,10659,10.99,1,9.4,1.9,3132,51,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7098,44,2,183,101,112,542,110,8119,4.07,0,7.7,1.9,3361,72,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7099,28,2,193,118,64,203,178,15232,12.49,0,5.0,1.9,1824,77,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7100,31,0,153,100,97,405,118,1995,6.88,0,8.5,1.9,2924,87,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7101,28,2,158,94,60,203,100,19922,7.42,0,5.9,1.9,3111,62,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7102,59,1,197,51,61,691,121,17879,7.36,2,4.5,1.9,2890,79,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7103,56,2,174,115,37,640,173,7182,4.8,2,5.0,1.9,3698,74,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7104,44,1,190,80,18,393,119,11367,2.09,1,5.0,1.9,2085,73,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7105,55,1,162,59,69,687,153,12913,7.42,1,7.5,1.9,2783,79,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7106,39,0,185,99,115,395,82,10390,13.22,2,4.8,1.9,3211,62,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7107,42,0,176,85,112,269,150,8917,14.48,1,8.8,1.9,3568,68,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7108,24,0,153,100,68,560,98,6544,7.36,1,7.7,1.9,2279,79,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7109,49,0,178,69,110,644,132,3231,4.75,0,6.3,1.9,3861,73,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7110,35,0,166,119,10,562,103,10964,4.44,2,4.9,1.9,2281,70,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7111,46,0,180,104,104,396,172,11339,8.13,1,6.4,1.9,1614,83,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7112,49,1,172,76,79,924,136,1703,5.7,1,4.5,1.9,2404,66,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7113,51,0,197,92,12,360,161,7712,11.89,1,5.4,1.9,3417,54,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7114,45,2,163,106,27,641,118,2519,6.69,2,8.8,1.9,3964,62,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7115,29,2,179,86,22,364,164,16689,14.85,1,4.7,1.9,1936,86,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7116,56,1,174,76,96,929,107,11000,13.56,1,7.6,1.9,2805,70,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7117,46,0,184,110,64,758,125,18060,11.95,2,10.0,1.9,3678,71,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7118,26,2,176,94,99,479,118,19068,0.63,0,9.3,1.9,2712,76,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7119,30,1,187,119,71,744,122,15227,6.11,1,9.6,1.9,3157,75,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7120,41,0,150,110,50,683,94,10495,9.29,2,7.6,1.9,3648,77,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7121,58,2,157,90,84,946,168,15640,4.31,1,8.3,1.9,2408,78,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7122,51,1,197,59,59,403,103,15479,5.85,1,7.3,1.9,2742,57,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7123,23,2,154,65,27,264,149,18996,14.33,1,6.9,1.9,1696,60,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7124,30,0,185,77,46,332,165,7785,13.64,2,4.6,1.9,2112,83,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7125,49,1,191,109,79,844,146,5188,12.45,2,9.3,1.9,3058,59,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7126,48,1,199,106,31,478,148,8354,9.25,0,4.8,1.9,1865,58,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7127,27,1,177,80,36,354,141,3936,11.07,2,5.4,1.9,2621,71,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7128,27,2,162,51,111,839,124,11825,6.24,2,5.9,1.9,1580,54,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7129,46,2,188,75,84,737,110,10553,2.88,1,4.2,1.9,3894,73,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7130,40,0,187,118,52,605,111,4972,3.03,0,8.6,1.9,2424,84,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7131,34,0,160,65,56,771,157,4536,1.21,1,6.9,1.9,1607,56,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7132,37,2,167,85,47,961,150,10380,1.69,2,7.0,1.9,2920,67,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7133,36,0,196,64,116,872,147,1436,3.76,2,5.5,1.9,1720,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7134,22,1,178,89,63,366,156,4122,0.75,1,9.5,1.9,2198,68,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7135,44,1,163,78,38,323,113,9697,9.45,2,5.7,1.9,3541,66,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7136,31,0,191,97,17,688,139,16436,7.49,0,9.9,1.9,2397,88,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7137,32,2,182,65,96,262,129,15401,10.95,1,4.9,1.9,3868,60,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7138,50,0,189,67,95,387,101,5791,13.79,2,6.3,1.9,3225,83,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7139,25,0,183,88,18,309,127,6244,10.89,2,5.3,1.9,3354,87,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7140,33,1,179,110,49,613,131,3915,10.21,1,8.8,1.9,1548,79,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7141,21,2,188,63,38,916,81,15763,8.45,2,8.5,1.9,2423,76,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7142,37,1,196,102,91,137,165,4001,6.71,0,5.4,1.9,3734,65,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7143,18,0,151,109,110,433,84,2233,4.14,0,7.6,1.9,2231,53,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7144,23,0,178,64,94,830,86,9878,12.59,0,7.0,1.9,1851,88,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7145,23,0,153,117,45,189,151,10412,13.85,0,9.6,1.9,2188,66,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7146,34,0,159,73,81,377,170,11613,6.76,0,7.5,1.9,2532,83,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7147,21,0,195,70,112,109,116,17548,6.68,1,7.3,1.9,2340,55,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7148,41,0,184,69,11,514,165,9982,12.83,1,9.4,1.9,3742,51,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7149,23,2,166,91,118,506,94,2547,14.11,0,5.9,1.9,3619,89,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7150,38,1,163,75,29,936,169,2687,9.47,1,5.7,1.9,3470,67,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7151,19,2,156,113,46,342,141,17173,11.82,0,9.4,1.9,1560,80,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7152,54,2,161,85,62,171,130,1315,4.0,2,9.9,1.9,2354,85,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7153,52,1,164,106,39,265,81,13346,8.66,1,5.3,1.9,2754,83,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7154,23,0,162,87,73,783,101,13074,3.41,0,4.9,1.9,2090,56,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7155,35,2,193,102,54,617,105,14397,5.07,2,6.1,1.9,1949,57,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7156,30,2,193,88,89,801,109,18248,14.1,0,4.9,1.9,3321,62,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7157,32,2,167,85,16,155,153,6803,6.46,2,4.1,1.9,3349,70,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7158,26,0,176,68,23,703,174,5789,13.82,1,4.2,1.9,2464,84,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7159,55,2,190,99,85,591,161,8336,13.34,0,4.9,1.9,3777,52,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7160,53,0,179,74,74,782,89,14027,3.38,0,7.4,1.9,1870,65,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7161,18,2,152,84,27,789,145,7042,6.33,0,8.4,1.9,2327,51,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7162,31,2,153,106,118,222,160,1104,14.95,0,7.4,1.9,2777,61,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7163,51,1,195,95,68,892,90,13765,11.89,0,7.8,1.9,3016,62,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7164,20,0,190,76,76,202,145,18780,5.88,2,8.4,1.9,2215,61,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7165,58,2,161,85,11,585,95,13940,10.19,1,9.1,1.9,3591,56,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7166,24,0,151,94,83,488,107,19571,0.71,2,6.0,1.9,3563,88,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7167,50,0,160,99,106,388,151,12274,13.51,0,8.7,1.9,2764,68,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7168,50,1,167,51,21,263,111,19769,10.38,1,7.6,1.9,1675,76,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7169,48,2,196,52,67,579,124,19583,14.7,0,4.5,1.9,3828,52,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7170,20,2,186,75,64,198,92,10740,13.09,0,5.1,1.9,3661,88,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7171,23,0,165,71,28,371,113,14211,9.73,1,4.1,1.9,2242,63,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7172,59,2,187,111,77,511,139,17589,5.82,1,6.6,1.9,2972,66,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7173,57,0,187,97,86,229,103,7910,7.8,2,6.3,1.9,3531,74,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7174,21,2,181,116,76,654,160,1724,13.31,1,5.6,1.9,1983,83,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7175,24,1,157,112,54,412,95,7535,4.83,2,5.9,1.9,3110,83,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7176,18,2,173,62,100,687,158,16526,11.26,1,5.4,1.9,3622,73,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7177,49,1,171,93,112,606,80,6515,14.08,2,6.9,1.9,2440,80,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7178,49,0,162,64,75,826,167,18719,11.59,1,6.6,1.9,3284,59,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7179,39,1,177,85,108,337,123,15487,11.59,0,7.5,1.9,2704,85,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7180,21,2,194,56,62,487,80,18094,7.5,0,9.8,1.9,1803,53,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
